"","Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","Abstract","FullTextURL","RelatedURL","source_dataset","title_lower","unique_id"
"28",14,"NC Wiederkehr, FF Gama, PBN Castro, PC Bispo…","Discriminating Forest successional stages, forest degradation, and land use in central amazon using ALOS/PALSAR-2 full-polarimetric data",2020,"Remote Sensing","mdpi.com","https://www.mdpi.com/2072-4292/12/21/3512","https://scholar.google.com/scholar?cites=2195643559249051703&as_sdt=2005&sciodt=0,5&hl=en",468,"HTML",NA,NA,NA,NA,NA,NA,NA,14,2.8,3,5,5,"… A set of 288 samples were characterized in a field campaign conducted in September 2014 during … Another field campaign was conducted in September 2016, where 267 samples were …","https://www.mdpi.com/2072-4292/12/21/3512","https://scholar.google.com/scholar?q=related:NwBqIi9-eB4J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","discriminating forest successional stages, forest degradation, and land use in central amazon using alos/palsar-2 full-polarimetric data","paper_479"
"29",11,"A.J.F. Martin","Factors influencing the use of introduced black locust (Robinia pseudoacacia) for slope stabilization in post-war South Korea",2023,"Trees, Forests and People",NA,"https://api.elsevier.com/content/article/eid/1-s2.0-S2666719323000766","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85172703436&origin=inward",36,"Article","10.1016/j.tfp.2023.100444","2666-7193","https://api.elsevier.com/content/abstract/scopus_id/85172703436",14,NA,NA,NA,11,5.5,11,1,2,NA,NA,NA,"scopus","factors influencing the use of introduced black locust (robinia pseudoacacia) for slope stabilization in post-war south korea","paper_634"
"30",682,"J Parkinson","Legitimacy problems in deliberative democracy",2003,"Political studies","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1111/1467-9248.00419","https://scholar.google.com/scholar?cites=17066377296929164912&as_sdt=2005&sciodt=0,5&hl=en",947,NA,"10.1111/1467-9248.00419",NA,NA,NA,NA,NA,NA,682,31,682,1,22,"… There is a further feature of deliberative democracy which is common to those formulations which take the ‘democracy’ modifier seriously. Deliberative democracy is also an account of …","https://journals.sagepub.com/doi/full/10.1111/1467-9248.00419","https://scholar.google.com/scholar?q=related:cA5B4rrz1-wJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","legitimacy problems in deliberative democracy","paper_901"
"31",1,"L.K.T. da Silva","Environmental problems in potiguares springs: Subsidies and environmental education projects for the recovery of degraded areas",2021,"Revista Brasileira de Geografia Fisica",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85110858129&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85110858129&origin=inward",113,"Article","10.26848/rbgf.v14.2.p661-675","1984-2295","https://api.elsevier.com/content/abstract/scopus_id/85110858129",14,"2",661,"675",1,0.25,1,1,4,NA,NA,NA,"scopus","environmental problems in potiguares springs: subsidies and environmental education projects for the recovery of degraded areas","paper_578"
"32",142,"DB Resnik","Urban sprawl, smart growth, and deliberative democracy",2010,"American journal of public health","ajph.aphapublications.org","https://ajph.aphapublications.org/doi/abs/10.2105/AJPH.2009.182501","https://scholar.google.com/scholar?cites=5877920929229407775&as_sdt=2005&sciodt=0,5&hl=en",786,NA,"10.2105/AJPH.2009.182501",NA,NA,NA,NA,NA,NA,142,9.47,142,1,15,"… environmental impacts of sprawl include deforestation and disruption of wildlife habitat. … gridlock is a procedure known as deliberative democracy. Democracy is a form of government in …","https://ajph.aphapublications.org/doi/pdf/10.2105/AJPH.2009.182501?download=true","https://scholar.google.com/scholar?q=related:H4aNTPGRklEJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","urban sprawl, smart growth, and deliberative democracy","paper_1534"
"33",0,"RA Houghton, D Skole, B Moore, J Melillo, P Steudler","The role of tropical deforestation in the global carbon cycle: Spatial and temporal dynamics",1995,NA,"ntrs.nasa.gov","https://ntrs.nasa.gov/citations/19960003385",NA,140,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5,30,"… could attend several NASA-sponsored meetings and prepare a white paper to help develop a science plan for the Terrestrial Ecology component of a major NASA-Brazilian campaign …","https://ntrs.nasa.gov/api/citations/19960003385/downloads/19960003385.pdf","https://scholar.google.com/scholar?q=related:mXrkdPTp8NsJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","the role of tropical deforestation in the global carbon cycle: spatial and temporal dynamics","paper_1448"
"34",75,"E Paulissen, J Poesen, G Govers…","THE PHYSICAL ENVIRONMENT AT SAGALASSOS",1993,"… Excavation Campaign …","books.google.com","https://books.google.com/books?hl=en&lr=&id=L_41KIX2pVoC&oi=fnd&pg=PA229&dq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&ots=cVnYq4jdyS&sig=Kq9OTYstwUAy-jCwQ_aHAvm5Ltw","https://scholar.google.com/scholar?cites=1868507196454040009&as_sdt=2005&sciodt=0,5&hl=en",930,NA,NA,NA,NA,NA,NA,NA,NA,75,2.34,19,4,32,"… of Sagalassos within the Taurus mountains, the geomorphology of Sagalassos and its surroundings, its climate, its potential natural and actual vegetation, the role of deforestation on …","https://lirias.kuleuven.be/retrieve/152798","https://scholar.google.com/scholar?q=related:yXHnOGVF7hkJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","the physical environment at sagalassos","paper_1403"
"35",1,"R.J. Blaustein","Recarbonizing the earth",2010,"World Watch",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77649110001&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=77649110001&origin=inward",84,"Article",NA,"0896-0615","https://api.elsevier.com/content/abstract/scopus_id/77649110001",23,"1",24,"28",1,0.07,1,1,15,NA,NA,NA,"scopus","recarbonizing the earth","paper_1132"
"36",16,"A Chandra, D Fauzi, FH Khatimah, SA Wicaksono","Assessing drivers of forest conservation in Simancuang Village forest, west Sumatra",2022,"Small-Scale Forestry","Springer","https://link.springer.com/article/10.1007/s11842-021-09489-2","https://scholar.google.com/scholar?cites=13522947461666382900&as_sdt=2005&sciodt=0,5&hl=en",740,"HTML","10.1007/s11842-021-09489-2",NA,NA,NA,NA,NA,NA,16,5.33,4,4,3,"… in forest conservation by comparing tree cover loss trends … To ensure that the difference in tree cover loss between the … the covariates that may confound deforestation (Santika et al. 2017…","https://link.springer.com/article/10.1007/s11842-021-09489-2","https://scholar.google.com/scholar?q=related:NCTlmBEpq7sJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","assessing drivers of forest conservation in simancuang village forest, west sumatra","paper_131"
"37",89,"AS Mather, CL Needle, J Fairbairn","The human drivers of global land cover change: the case of forests",1998,"Hydrological processes","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/(SICI)1099-1085(19981030)12:13/14%3C1983::AID-HYP713%3E3.0.CO;2-M","https://scholar.google.com/scholar?cites=2613174415994020502&as_sdt=2005&sciodt=0,5&hl=en",598,NA,"10.1002/(SICI)1099-1085(19981030)12:13/14%3C1983::AID-HYP713%3E3.0.CO;2-M",NA,NA,NA,NA,NA,NA,89,3.3,30,3,27,"… The literature is replete with descriptions of deforestation (and to a lesser extent of reforestation), set at various scales from the continental to the local, but attempts to model trends …","https://www.academia.edu/download/55140315/_28sici_291099-1085_2819981030_2912_3A13_2F14_3C1983_3A_3Aaid-hyp713_3E3.0.co_3B2-m20171128-25817-10qrexk.pdf","https://scholar.google.com/scholar?q=related:lmJ2QUncQyQJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","the human drivers of global land cover change: the case of forests","paper_1367"
"38",79,"J. Solans Vila","Post-fire vegetation regrowth detection in the Deiva Marina region (Liguria-Italy) using Landsat TM and ETM+ data",2010,"Ecological Modelling",NA,"https://api.elsevier.com/content/article/eid/1-s2.0-S0304380009001872","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=70449727213&origin=inward",15,"Article","10.1016/j.ecolmodel.2009.03.011","0304-3800","https://api.elsevier.com/content/abstract/scopus_id/70449727213",221,"1",75,"84",79,5.27,79,1,15,NA,NA,NA,"scopus","post-fire vegetation regrowth detection in the deiva marina region (liguria-italy) using landsat tm and etm+ data","paper_1065"
"39",16,"C.A. Alves","Organic speciation of atmospheric particles in Alvão Natural Park (Portugal)",2010,"Environmental Monitoring and Assessment",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77955419962&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=77955419962&origin=inward",43,"Article","10.1007/s10661-009-1116-1","0167-6369","https://api.elsevier.com/content/abstract/scopus_id/77955419962",168,"1",321,"337",16,1.07,16,1,15,NA,NA,NA,"scopus","organic speciation of atmospheric particles in alvão natural park (portugal)","paper_1014"
"40",475,"AM Jacobs","Governing for the long term: Democracy and the politics of investment",2011,NA,"books.google.com","https://books.google.com/books?hl=en&lr=&id=gt0iO0BEAaQC&oi=fnd&pg=PR7&dq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&ots=nnZV3EYI3c&sig=7cDYnEoKJZ4w7ZqWWv_reXAJvxQ","https://scholar.google.com/scholar?cites=11971049052234121189&as_sdt=2005&sciodt=0,5&hl=en",807,"BOOK",NA,NA,NA,NA,NA,NA,NA,475,33.93,475,1,14,"… To illustrate, Figure 1.4 presents a crossnational portrait of forest conservation. At odds with common intuitions, all rich democracies effectively invested in future forest resources during …",NA,"https://scholar.google.com/scholar?q=related:5f8wC7C1IaYJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","governing for the long term: democracy and the politics of investment","paper_740"
"41",1,"H Inoue","Consideration of the Political Weakness of Nature Conservation Movements in Japan-From the Identity Politics seen in"" Ikego Forest Conservation Movement""-",2009,"Journal of Nagoya Bunri University","jstage.jst.go.jp","https://www.jstage.jst.go.jp/article/nbukiyou/9/0/9_KJ00006081524/_article/-char/ja/","https://scholar.google.com/scholar?cites=6496087893134640886&as_sdt=2005&sciodt=0,5&hl=en",630,NA,NA,NA,NA,NA,NA,NA,NA,1,0.06,1,1,16,"… are set as follows: 1 ""Ikego Forest Conservation Movement"" against the plan of housing … as ""Ikego Forest Conservation Movement"" like before). Even though ""Ikego Forest Conservation …","https://www.jstage.jst.go.jp/article/nbukiyou/9/0/9_KJ00006081524/_pdf","https://scholar.google.com/scholar?q=related:9oYBZIW9JloJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","consideration of the political weakness of nature conservation movements in japan-from the identity politics seen in"" ikego forest conservation movement""-","paper_298"
"42",5,"P. Bond","Climate crisis, carbon market failure, and market booster failure: A reply to robin hahnel's ""desperately seeking left unity on international climate policy""",2013,"Capitalism, Nature, Socialism",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84873661890&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84873661890&origin=inward",85,"Article","10.1080/10455752.2012.759364","1045-5752","https://api.elsevier.com/content/abstract/scopus_id/84873661890",24,"1",54,"61",5,0.42,5,1,12,NA,NA,NA,"scopus","climate crisis, carbon market failure, and market booster failure: a reply to robin hahnel's ""desperately seeking left unity on international climate policy""","paper_258"
