Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
349,"B Moyer, J MacAllister, MLFS Soifer",Doing democracy: The MAP model for organizing social movements,2001,,books.google.com,https://books.google.com/books?hl=en&lr=&id=B5DgselVVOMC&oi=fnd&pg=PP12&dq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&ots=QJSwVBvHGS&sig=TwyxaauP5-NRddM2mvotaJjruSs,"https://scholar.google.com/scholar?cites=16030469611307724128&as_sdt=2005&sciodt=0,5&hl=en",231,BOOK,,,,,,,,349,14.54,116,3,24,"… This book is one step towards ending global deforestation and climate change. It is printed on acid-free paper that is 100% old growth forest-free (100% post-consumer recycled), …",,"https://scholar.google.com/scholar?q=related:YO2wrC2rd94J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
153,L Downey,"Inequality, democracy, and the environment",2015,,books.google.com,https://books.google.com/books?hl=en&lr=&id=0-cWCgAAQBAJ&oi=fnd&pg=PP9&dq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&ots=pxiSY30W3A&sig=sPrN8tXyxVJIIqMKuOOxByj3sDA,"https://scholar.google.com/scholar?cites=4546779128477271373&as_sdt=2005&sciodt=0,5&hl=en",236,BOOK,,,,,,,,153,15.3,153,1,10,"… and environmental crises, including economic under-development, widespread poverty and hunger, lack of safe drinking water for one-sixth of the world’s population, deforestation, …",,"https://scholar.google.com/scholar?q=related:TUUMCYdnGT8J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
174,"SL Barraclough, KB Ghimire","Agricultural expansion and tropical deforestation: poverty, international trade and land use",2000,,books.google.com,https://books.google.com/books?hl=en&lr=&id=44wQ-se791oC&oi=fnd&pg=PR7&dq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&ots=Updh3CokGm&sig=Ce4oP8d0lSisWt6v4vuFhF7IZHo,"https://scholar.google.com/scholar?cites=7155301010667386676&as_sdt=2005&sciodt=0,5&hl=en",238,BOOK,,,,,,,,174,6.96,87,2,25,"… , agricultural expansion and tropical deforestation. Academics, … that the focus of analysis of deforestation must be applied as … problem of tropical deforestation is to be tackled effectively. …",,"https://scholar.google.com/scholar?q=related:NLfS2Vu8TGMJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
0,"A Leal, M Bugarin",There is Trouble with the Trees: How to Avoid Trade-Induced Deforestation?,2024,,econpolrg.com,https://econpolrg.com/wp-content/uploads/2024/10/eprg-wp-2024-116v3.pdf,,240,PDF,,,,,,,,0,0,0,2,1,"… We want to characterize the equilibrium of deforestation levels and international trade tariffs … Finally, a global campaign for the change of public perception on deforestation seems to be …",https://econpolrg.com/wp-content/uploads/2024/10/eprg-wp-2024-116v3.pdf,"https://scholar.google.com/scholar?q=related:eqCGy4kSd0YJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
119,LC Barbosa,"The Brazilian Amazon rainforest: Global ecopolitics, development, and democracy",2000,,books.google.com,https://books.google.com/books?hl=en&lr=&id=G6O1wbp3Yx8C&oi=fnd&pg=PA1&dq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&ots=saR6rpSgsx&sig=i6um4twQfAOYquuqgErR-XM0BxA,"https://scholar.google.com/scholar?cites=18245692982825401794&as_sdt=2005&sciodt=0,5&hl=en",245,BOOK,,,,,,,,119,4.76,119,1,25,"… systemic analysis of the problem of deforestation of the Brazilian Amazon rainforest… democracy in Brazil, substantially altered the battle over the future of Amazonia. It views deforestation …",,"https://scholar.google.com/scholar?q=related:wj0lGhm5Nf0J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
169,"GB Indrarto, P Murharjanti, J Khatarina, I Pulungan…","The context of REDD+ in Indonesia: drivers, agents and institutions",2012,,books.google.com,https://books.google.com/books?hl=en&lr=&id=I07WBQAAQBAJ&oi=fnd&pg=PR3&dq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&ots=gBEbPHvugm&sig=7yfhldxGTdbFVTtsjKRFS9dnBKY,"https://scholar.google.com/scholar?cites=8864767760470966143&as_sdt=2005&sciodt=0,5&hl=en",256,BOOK,,,,,,,,169,13,34,5,13,"… This country profile reviews the drivers of deforestation and forest degradation, sets … campaign funds for regional elections. 10 Indeed, deforestation rates are affected by local elections…",,"https://scholar.google.com/scholar?q=related:f_80g0_7BXsJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
0,"K ANDERSSON, TOM EVANS, CC GIBSON…",Decentralization and Deforestation,2010,,researchgate.net,https://www.researchgate.net/profile/Krister-Andersson-2/publication/254068664_Decentralization_and_Deforestation_Examining_the_Ecological_Footprint_of_Local_Governments_in_Three_Latin_American_Countries/links/598226c3458515a60df7fb5c/Decentralization-and-Deforestation-Examining-the-Ecological-Footprint-of-Local-Governments-in-Three-Latin-American-Countries.pdf,,258,PDF,,,,,,,,0,0,0,4,15,"This research responds to an on-going public policy debate about the effects of decentralization on the environment. Specifically, we analyze why some local governance systems are …",https://www.researchgate.net/profile/Krister-Andersson-2/publication/254068664_Decentralization_and_Deforestation_Examining_the_Ecological_Footprint_of_Local_Governments_in_Three_Latin_American_Countries/links/598226c3458515a60df7fb5c/Decentralization-and-Deforestation-Examining-the-Ecological-Footprint-of-Local-Governments-in-Three-Latin-American-Countries.pdf,"https://scholar.google.com/scholar?q=related:gNaCwH_pqAcJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
104,DJ Fiorino,Can democracy handle climate change?,2018,,books.google.com,https://books.google.com/books?hl=en&lr=&id=yrhhDwAAQBAJ&oi=fnd&pg=PT4&dq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&ots=fgm4bwyLJd&sig=V06FEW9U_12bXWVJs9Kh_jF-0lM,"https://scholar.google.com/scholar?cites=4010457088176087729&as_sdt=2005&sciodt=0,5&hl=en",262,BOOK,,,,,,,,104,14.86,104,1,7,"… Deforestation contributes to the problem because trees and other vegetation absorb carbon … This is why forest protection, reforestation, afforestation, and conservation agriculture are …",,"https://scholar.google.com/scholar?q=related:seKuL3kBqDcJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
504,"D Shearman, JW Smith",The climate change challenge and the failure of democracy,2007,,books.google.com,https://books.google.com/books?hl=en&lr=&id=EbrOEAAAQBAJ&oi=fnd&pg=PR7&dq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&ots=X23PYJMhCH&sig=nz6sUe_0V63FIgDdpzE5LJAKp20,"https://scholar.google.com/scholar?cites=15405561727031454434&as_sdt=2005&sciodt=0,5&hl=en",264,BOOK,,,,,,,,504,28,252,2,18,"… But there is a third way between democracy and authoritarianism that … democracy and a form of authoritarian government by experts, the authors offer up a radical reform of democracy …",,"https://scholar.google.com/scholar?q=related:4ioQwcSMy9UJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
15,"MG Kibria, SA Rahman, A Imtiaj, TCH Sunderland",Extent and consequences of tropical forest degradation: successive policy options for Bangladesh,2011,,opendocs.ids.ac.uk,https://opendocs.ids.ac.uk/articles/journal_contribution/Extent_and_Consequences_of_Tropical_Forest_Degradation_Successive_Policy_Options_for_Bangladesh/26479651,"https://scholar.google.com/scholar?cites=2416054139082804739&as_sdt=2005&sciodt=0,5&hl=en",270,,,,,,,,,15,1.07,4,4,14,… In addition to that ministry may arrange constant campaign against wide spread deforestation as well. The Ministry of Education may also arrange training programmes for the teachers …,https://opendocs.ids.ac.uk/articles/journal_contribution/Extent_and_Consequences_of_Tropical_Forest_Degradation_Successive_Policy_Options_for_Bangladesh/26479651/1/files/48254284.pdf,"https://scholar.google.com/scholar?q=related:A44kTnCMhyEJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
0,M Karunaratne,“Tree ordination”: the Buddhist ecology movement for forest conservation–the Sri Lankan experiences,2014,,Bhiksu University of Sri Lanka …,,,271,CITATION,,,,,,,,0,0,0,1,11,,,"https://scholar.google.com/scholar?q=related:Kwh-a7tyqDIJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
216,"S Barraclough, K Ghimire",Forests and livelihoods: the social dynamics of deforestation in developing countries,1995,,books.google.com,https://books.google.com/books?hl=en&lr=&id=CK2GDAAAQBAJ&oi=fnd&pg=PP1&dq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&ots=ud8wKxT9uw&sig=7kMOW9elsBnAy0JXnCfW-DFZC1o,"https://scholar.google.com/scholar?cites=7817702724020447757&as_sdt=2005&sciodt=0,5&hl=en",285,BOOK,,,,,,,,216,7.2,108,2,30,… the generous financial support of the Swedish Agency for Research Cooperation with the Developing Countries (SAREC) for the research project on the social dynamics of deforestation…,,"https://scholar.google.com/scholar?q=related:DarXIDUPfmwJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
18,P Dauvergne,Globalisation and deforestation in the Asia-Pacific,1997,,The Australian National University,,"https://scholar.google.com/scholar?cites=1783289699382209256&as_sdt=2005&sciodt=0,5&hl=en",298,CITATION,,,,,,,,18,0.64,18,1,28,,,"https://scholar.google.com/scholar?q=related:6CpKh4iEvxgJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
0,COFC LENDING,THE INTERNATIONAL MONETARY FUND AND DEFORESTATION,2024,,bu.edu,https://www.bu.edu/gdp/files/2024/10/TF-WP-014-FIN.pdf,,299,PDF,,,,,,,,0,0,0,1,1,"… For instance, reforms are costly to incumbents when implemented close to elections (Rickard and Caraway 2014), which is why we include a dummy variable for upcoming elections (…",https://www.bu.edu/gdp/files/2024/10/TF-WP-014-FIN.pdf,"https://scholar.google.com/scholar?q=related:4Me8GaxWrywJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
314,AL Hall,Developing Amazonia: deforestation and social conflict in Brazil's Carajás programme,1991,,books.google.com,https://books.google.com/books?hl=en&lr=&id=hi-8AAAAIAAJ&oi=fnd&pg=PR6&dq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&ots=fU1QCHWjtI&sig=jm6G1DDf4Xm22i6S6cGjTRzNwkM,"https://scholar.google.com/scholar?cites=1135132362994328997&as_sdt=2005&sciodt=0,5&hl=en",300,BOOK,,,,,,,,314,9.24,314,1,34,"This study of the Grande Carajas programme, the largest project in the Amazon rainforest, is central to the debate on its future and fate. The social and environmental costs of the …",,"https://scholar.google.com/scholar?q=related:paVTtd7MwA8J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
0,"K Mitchell, CV Prorok, H Clout, M Barker, R De Koninck…","… Regional Development Policy, Environmental NGOs in World Politics: Linking the Local and the Global, the Causes of Tropical Deforestation: The Economic and …",1996,,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1068/a280589,,303,,10.1068/a280589,,,,,,,0,0,0,6,29,"… Fong carefully and elaborately follows city council elections, school-district votes, zoning … examples of specific land schemes with various campaign flyers, newspaper editorials, and …","https://scholar.google.com/scholar?output=instlink&q=info:Y46jU4vtch8J:scholar.google.com/&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025&scillfp=4021826000315584780&oi=lle","https://scholar.google.com/scholar?q=related:Y46jU4vtch8J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
