"","Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","Abstract","FullTextURL","RelatedURL","source_dataset","title_lower","unique_id"
"28",185,"JC Ribot","A history of fear: imagining deforestation in the West African dryland forests",1999,"Global Ecology and Biogeography","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1365-2699.1999.00146.x","https://scholar.google.com/scholar?cites=17104041948908543811&as_sdt=2005&sciodt=0,5&hl=en",228,NA,"10.1046/j.1365-2699.1999.00146.x",NA,NA,NA,NA,NA,NA,185,7.12,185,1,26,"… to permanent deforestation in dryland forests and wooded savannas. Deforestation has also long … While there is deforestation from many causes, the data do not support crisis scenarios …","https://www.academia.edu/download/48700771/A_history_of_fear_imagining_deforestatio20160909-4520-lrx9df.pdf","https://scholar.google.com/scholar?q=related:Q98SDIjDXe0J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","a history of fear: imagining deforestation in the west african dryland forests","paper_28"
"29",2,"A Debus, E Beauchamp, J Acworth, A Ewolo, J Kamga…","A labelled dataset to classify direct deforestation drivers from Earth Observation imagery in Cameroon",2024,"Scientific Data","nature.com","https://www.nature.com/articles/s41597-024-03384-z","https://scholar.google.com/scholar?cites=783532374495527869&as_sdt=2005&sciodt=0,5&hl=en",603,"HTML",NA,NA,NA,NA,NA,NA,NA,2,2,0,6,1,"… rise in primary forest and tree cover loss between 2016 and 2021 3 … deforestation and degradation dynamics, in order to make informed decisions to limit impacts 4 . Direct deforestation …","https://www.nature.com/articles/s41597-024-03384-z","https://scholar.google.com/scholar?q=related:vQPTE4uq3woJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","a labelled dataset to classify direct deforestation drivers from earth observation imagery in cameroon","paper_29"
"30",240,"SE Skaaning, J Gerring…","A lexical index of electoral democracy",2015,"Comparative Political …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0010414015581050","https://scholar.google.com/scholar?cites=14993977142511035479&as_sdt=2005&sciodt=0,5&hl=en",878,NA,"10.1177/0010414015581050",NA,NA,NA,NA,NA,NA,240,24,80,3,10,"… definition and operationalization of democracy. One debate concerns whether democracy is best … Against this backdrop, we propose to operationalize electoral democracy as a series of …","https://pure.au.dk/portal/files/110316577/A_Lexical_Index_of_Electoral_Democracy_postprint_2015.pdf","https://scholar.google.com/scholar?q=related:V2SyBcVOFdAJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","a lexical index of electoral democracy","paper_30"
"31",1,"A Mogambi-Moinani","A linguistic analysis of inclusiveness and exclusion in Kenya's Mau Forest conservation discourse",2023,"Language &Ecology",NA,NA,"https://scholar.google.com/scholar?cites=13843841145936491197&as_sdt=2005&sciodt=0,5&hl=en",770,"CITATION",NA,NA,NA,NA,NA,NA,NA,1,0.5,1,1,2,NA,NA,"https://scholar.google.com/scholar?q=related:vTJ7piw0H8AJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","a linguistic analysis of inclusiveness and exclusion in kenya's mau forest conservation discourse","paper_31"
"32",654,"SG Zolkos, SJ Goetz, R Dubayah","A meta-analysis of terrestrial aboveground biomass estimation using lidar remote sensing",2013,"Remote sensing of environment","Elsevier","https://www.sciencedirect.com/science/article/pii/S0034425712004051","https://scholar.google.com/scholar?cites=4908582612264425347&as_sdt=2005&sciodt=0,5&hl=en",964,NA,NA,NA,NA,NA,NA,NA,NA,654,54.5,218,3,12,"… for reducing carbon emissions associated with deforestation and forest degradation (REDD). … – but also so that other benefits of forest conservation can be factored into decision making (…","https://www.researchgate.net/profile/Scott-Goetz-2/publication/256850071_A_meta-analysis_of_terrestrial_aboveground_biomass_estimation_using_lidar_remote_sensing/links/59e7d21ba6fdccfe7f8afe65/A-meta-analysis-of-terrestrial-aboveground-biomass-estimation-using-lidar-remote-sensing.pdf","https://scholar.google.com/scholar?q=related:gxeuCuHJHkQJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","a meta-analysis of terrestrial aboveground biomass estimation using lidar remote sensing","paper_32"
"33",76,"JA Sobrino, B Franch, C Mattar…","A method to estimate soil moisture from Airborne Hyperspectral Scanner (AHS) and ASTER data: Application to SEN2FLEX and SEN3EXP campaigns",2012,"Remote sensing of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0034425711003750","https://scholar.google.com/scholar?cites=13720991795269903432&as_sdt=2005&sciodt=0,5&hl=en",955,NA,NA,NA,NA,NA,NA,NA,NA,76,5.85,19,4,13,"In this paper the soil moisture is estimated at airborne level and at satellite level by combining remotely sensed images with in situ measurements. At airborne level we process high-…","https://www.academia.edu/download/46269677/A_method_to_estimate_soil_moisture_from_20160606-8339-bbmx5g.pdf","https://scholar.google.com/scholar?q=related:SKQcQ1fBar4J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","a method to estimate soil moisture from airborne hyperspectral scanner (ahs) and aster data: application to sen2flex and sen3exp campaigns","paper_33"
"34",205,"PC Motel, R Pirard, JL Combes","A methodology to estimate impacts of domestic policies on deforestation: Compensated Successful Efforts for “avoided deforestation”(REDD)",2009,"Ecological economics","Elsevier","https://www.sciencedirect.com/science/article/pii/S0921800908002577","https://scholar.google.com/scholar?cites=15642236303353816266&as_sdt=2005&sciodt=0,5&hl=en",338,NA,NA,NA,NA,NA,NA,NA,NA,205,12.81,68,3,16,"… and promoting the right policies for fostering forest conservation. The estimation of reduced … observed deforestation and a counterfactual value. Although any prediction of deforestation …","https://shs.hal.science/halshs-00556933/document","https://scholar.google.com/scholar?q=related:yqQfsgpjFNkJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","a methodology to estimate impacts of domestic policies on deforestation: compensated successful efforts for “avoided deforestation”(redd)","paper_34"
"35",14,"Grainger, A; Malayang, BS","A model of policy changes to secure sustainable forest management and control of deforestation in the Philippines",2006,"FOREST POLICY AND ECONOMICS","ELSEVIER","http://dx.doi.org/10.1016/j.forpol.2004.05.005",NA,NA,"Article","10.1016/j.forpol.2004.05.005","1389-9341",NA,8,"1",67,"80",NA,NA,NA,NA,NA,"A model is described which proposes that a government's actual forest policy should shift in favour of sustainable forest management and control of deforestation when the effective strength of pressures on policy-makers from internal protectionist groups approaches that of exploitative groups. Effective strength depends on the strength of a group, how well it transmits its pressures and the level of public support, all of which are linked to progress in democratization and pluralization. External pressures may change stated policy but not actual policy. Forest policy evolution is divided into three phases: exploitative (when both actual and stated policies promote exploitation), ambiguous (stated policy promotes sustainable management but actual policy remains exploitative) and sustainable management (both actual and stated policies promote sustainable management). The model is tested by applying it to the Philippines, where a sharp rise in the relative power of protectionist groups and their ability to exert pressures on government, and a significant increase in democracy and pluralism, coincided with a major change in forest policy in 1986. Progress in controlling deforestation and managing forest more sustainably throughout the tropics may therefore depend on similar political changes occurring on a larger scale. (c) 2004 Elsevier B.V. All rights reserved.",NA,NA,"webofscience","a model of policy changes to secure sustainable forest management and control of deforestation in the philippines","paper_35"
"36",0,"H. Güdücüoğlu","A One Health Approach to Zoonotic Diseases in Extraordinary and Ordinary Circumstances",2024,"Balkan Medical Journal",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85197809372&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85197809372&origin=inward",53,"Editorial","10.4274/balkanmedj.galenos.2024.2024-140624","2146-3123","https://api.elsevier.com/content/abstract/scopus_id/85197809372",41,"4",236,"238",0,0,0,1,1,NA,NA,NA,"scopus","a one health approach to zoonotic diseases in extraordinary and ordinary circumstances","paper_36"
"37",0,"M. O'Thomas","A paradigm of populism: The return to censorship in Bolsonaro's Brazil",2024,"The Palgrave Handbook of Theatre Censorship",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105002000037&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=105002000037&origin=inward",62,"Book Chapter","10.1007/978-3-031-67299-6_29",NA,"https://api.elsevier.com/content/abstract/scopus_id/105002000037",NA,NA,485,"502",0,0,0,1,1,NA,NA,NA,"scopus","a paradigm of populism: the return to censorship in bolsonaro's brazil","paper_37"
"38",10,"G Peterson St-Laurent, G Hoberg, SRJ Sheppard","A participatory approach to evaluating strategies for forest carbon mitigation in British Columbia",2018,"Forests","mdpi.com","https://www.mdpi.com/1999-4907/9/4/225","https://scholar.google.com/scholar?cites=17853791986726856931&as_sdt=2005&sciodt=0,5&hl=en",922,"HTML",NA,NA,NA,NA,NA,NA,NA,10,1.43,3,3,7,"… policies targeting forest carbon management [6]. In addition, BC’s forest carbon offset program… by the province in 2016 promised a Forest Carbon Initiative, very little concrete information …","https://www.mdpi.com/1999-4907/9/4/225","https://scholar.google.com/scholar?q=related:4-iR7jdpxfcJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","a participatory approach to evaluating strategies for forest carbon mitigation in british columbia","paper_38"
"39",114,"Z Ahmed, AE Caglar, M Murshed","A path towards environmental sustainability: the role of clean energy and democracy in ecological footprint of Pakistan",2022,"Journal of Cleaner Production","Elsevier","https://www.sciencedirect.com/science/article/pii/S0959652622016158","https://scholar.google.com/scholar?cites=9783762682694215634&as_sdt=2005&sciodt=0,5&hl=en",825,NA,NA,NA,NA,NA,NA,NA,NA,114,38,38,3,3,"… The limited literature on democracy and EF association unfold conflicting results. Therefore, … of democracy on EF in Pakistan, where various strict policies have weakened democracy …",NA,"https://scholar.google.com/scholar?q=related:0ie2xFLoxocJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","a path towards environmental sustainability: the role of clean energy and democracy in ecological footprint of pakistan","paper_39"
"40",0,"M. Dover","A pig's ear",2008,"Inwood Magazine",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=49949105647&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=49949105647&origin=inward",99,"Article",NA,"1176-9785","https://api.elsevier.com/content/abstract/scopus_id/49949105647",NA,"81",18,"21",0,0,0,1,17,NA,NA,NA,"scopus","a pig's ear","paper_40"
"41",12,"A Sen","A political ecology of forest conservation in India: Communities, wildlife and the state",2021,NA,"taylorfrancis.com","https://www.taylorfrancis.com/books/mono/10.4324/9781003007852/political-ecology-forest-conservation-india-amrita-sen","https://scholar.google.com/scholar?cites=8046419711092234335&as_sdt=2005&sciodt=0,5&hl=en",628,"BOOK","10.4324/9781003007852",NA,NA,NA,NA,NA,NA,12,3,12,1,4,"… By exploring the political ecology of India’s highly contested regime of forest conservation and by looking at what is happening in the Sundarbans, this book offers compelling insights …","https://driedfishmatters.org/dfm/wp-content/uploads/2023/01/9781003007852_previewpdf.pdf","https://scholar.google.com/scholar?q=related:X5hacRigqm8J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","a political ecology of forest conservation in india: communities, wildlife and the state","paper_41"
"42",40,"F.M. Pelicice","A political tsunami hits Amazon conservation",2021,"Aquatic Conservation: Marine and Freshwater Ecosystems",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85103199143&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103199143&origin=inward",8,"Article","10.1002/aqc.3565","1052-7613","https://api.elsevier.com/content/abstract/scopus_id/85103199143",31,"5",1221,"1229",40,10,40,1,4,NA,NA,NA,"scopus","a political tsunami hits amazon conservation","paper_42"
